Date,Open,High,Low,Close,Adj Close,Volume
2002-11-27,1.8815,1.8815,1.8815,1.8815,1.122931,0.0
2002-11-28,1.64632,1.64632,1.58046,1.59928,0.9544950000000001,914630.0
2002-11-29,1.6275,1.64632,1.6275,1.64632,0.98257,355407.0
2002-12-02,1.64632,1.64632,1.63691,1.64632,0.98257,329088.0
2002-12-03,1.64632,1.64632,1.6275,1.6275,0.9713370000000001,278797.0
2002-12-04,1.61809,1.61809,1.59928,1.59928,0.9544950000000001,314586.0
2002-12-05,1.59928,1.59928,1.54283,1.56165,0.9320360000000001,225139.0
2002-12-06,1.58046,1.58046,1.5052,1.58046,0.943262,218161.0
2002-12-09,1.58046,1.58046,1.56165,1.5710600000000001,0.937652,22323.0
2002-12-10,1.56165,1.56165,1.5334299999999998,1.5334299999999998,0.915193,96519.0
2002-12-11,1.55224,1.58046,1.55224,1.56165,0.9320360000000001,104703.0
2002-12-12,1.55224,1.59928,1.55224,1.59928,0.9544950000000001,133553.0
2002-12-13,1.5710600000000001,1.61809,1.5710600000000001,1.61809,0.9657209999999999,70263.0
2002-12-16,1.59928,1.61809,1.59928,1.61809,0.9657209999999999,36348.0
2002-12-17,1.64632,1.64632,1.6275,1.6275,0.9713370000000001,54567.0
2002-12-18,1.60869,1.6275,1.60869,1.6275,0.9713370000000001,109274.0
2002-12-19,1.61809,1.61809,1.59928,1.59928,0.9544950000000001,338293.0
2002-12-20,1.60869,1.63691,1.60869,1.63691,0.9769530000000001,22449.0
2002-12-23,1.63691,1.63691,1.6275,1.6275,0.9713370000000001,47515.0
2002-12-24,1.6275,1.63691,1.6275,1.63691,0.9769530000000001,9567.0
2002-12-25,1.63691,1.63691,1.63691,1.63691,0.9769530000000001,0
2002-12-26,1.63691,1.63691,1.63691,1.63691,0.9769530000000001,0
2002-12-27,1.61809,1.61809,1.59928,1.59928,0.9544950000000001,6909.0
2002-12-30,1.60869,1.60869,1.60869,1.60869,0.960111,1063.0
2002-12-31,1.6275,1.64632,1.6275,1.64632,0.98257,108424.0
2003-01-01,1.64632,1.64632,1.64632,1.64632,0.98257,0
2003-01-02,1.64632,1.64632,1.63691,1.64632,0.98257,70684.0
2003-01-03,1.64632,1.64632,1.64632,1.64632,0.98257,0.0
2003-01-06,1.6275,1.6275,1.61809,1.61809,0.9657209999999999,31620.0
2003-01-07,1.60869,1.61809,1.60869,1.60869,0.960111,510086.0
2003-01-08,1.61809,1.61809,1.59928,1.60869,0.960111,231853.0
2003-01-09,1.6275,1.6275,1.60869,1.60869,0.960111,10441.0
2003-01-10,1.60869,1.60869,1.59928,1.60869,0.960111,233855.0
2003-01-13,1.61809,1.6275,1.61809,1.6275,0.9713370000000001,72472.0
2003-01-14,1.64632,1.74039,1.64632,1.74039,1.038713,2388301.0
2003-01-15,1.7498,1.7874299999999999,1.7498,1.7874299999999999,1.0667879999999998,323162.0
2003-01-16,1.7874299999999999,1.7874299999999999,1.7498,1.7686099999999998,1.055555,49476.0
2003-01-17,1.75921,1.7686099999999998,1.73098,1.73098,1.033097,59474.0
2003-01-20,1.73098,1.73098,1.71217,1.73098,1.033097,133083.0
2003-01-21,1.73098,1.73098,1.69335,1.7027599999999998,1.016254,133409.0
