Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,0.8095399999999999,0.8095399999999999,0.8063,0.8095399999999999,0.018139,15441.0
2000-01-05,0.80307,0.80307,0.79335,0.79335,0.017776,228524.0
2000-01-06,0.79335,0.79335,0.7771600000000001,0.7771600000000001,0.017414,24088.0
2000-01-07,0.79335,0.79335,0.7771600000000001,0.79335,0.017776,40313.0
2000-01-10,0.79335,0.79335,0.79335,0.79335,0.017776,27793.0
2000-01-11,0.79497,0.79497,0.79335,0.79335,0.017776,33352.0
2000-01-12,0.79173,0.79173,0.7771600000000001,0.79173,0.017740000000000002,26972.0
2000-01-13,0.79173,0.79335,0.79173,0.79335,0.017776,15873.0
2000-01-14,0.79173,0.80145,0.79173,0.80145,0.017958000000000002,78841.0
2000-01-17,0.80145,0.80792,0.80145,0.80145,0.017958000000000002,37342.0
2000-01-18,0.80145,0.80145,0.79335,0.79335,0.017776,49102.0
2000-01-19,0.80145,0.80145,0.79335,0.79335,0.017776,48021.0
2000-01-20,0.79335,0.80145,0.79335,0.80145,0.017958000000000002,54660.0
2000-01-21,0.80015,0.80792,0.79983,0.80792,0.018103,33155.0
2000-01-24,0.80792,0.80792,0.80145,0.80307,0.017994,76389.0
2000-01-25,0.80792,0.8095399999999999,0.80792,0.8095399999999999,0.018139,179113.0
2000-01-26,0.8095399999999999,0.8095399999999999,0.8095399999999999,0.8095399999999999,0.018139,0
2000-01-27,0.8095399999999999,0.8095399999999999,0.8095399999999999,0.8095399999999999,0.018139,12353.0
2000-01-28,0.8095399999999999,0.8095399999999999,0.8063,0.8095399999999999,0.018139,17603.0
2000-01-31,0.8176399999999999,0.8176399999999999,0.80792,0.8095399999999999,0.018139,40270.0
2000-02-01,0.81116,0.81116,0.8095399999999999,0.8095399999999999,0.018139,9264.0
2000-02-02,0.8095399999999999,0.8176399999999999,0.8095399999999999,0.8176399999999999,0.018321,15441.0
2000-02-03,0.8176399999999999,0.8225,0.8176399999999999,0.8176399999999999,0.018321,68872.0
2000-02-04,0.8176399999999999,0.8225,0.8063,0.8063,0.018067,65766.0
2000-02-07,0.8176399999999999,0.8176399999999999,0.8063,0.8176399999999999,0.018321,50837.0
2000-02-08,0.8095399999999999,0.8095399999999999,0.80145,0.80145,0.017958000000000002,12353.0
2000-02-09,0.8095399999999999,0.8127800000000001,0.8095399999999999,0.8127800000000001,0.018212,18628.0
2000-02-10,0.8127800000000001,0.8144,0.81116,0.81116,0.018175,35569.0
2000-02-11,0.81116,0.8144,0.8095399999999999,0.8144,0.018248,49719.0
2000-02-14,0.8144,0.8144,0.8144,0.8144,0.018248,9264.0
2000-02-15,0.8095399999999999,0.8095399999999999,0.8095399999999999,0.8095399999999999,0.018139,21617.0
2000-02-16,0.8095399999999999,0.8144,0.8095399999999999,0.8095399999999999,0.018139,29152.0
2000-02-17,0.8095399999999999,0.8095399999999999,0.80145,0.8095399999999999,0.018139,30882.0
2000-02-18,0.80469,0.80469,0.80145,0.80145,0.017958000000000002,20160.0
2000-02-21,0.79335,0.79335,0.79335,0.79335,0.017776,37058.0
2000-02-22,0.7852600000000001,0.7852600000000001,0.7852600000000001,0.7852600000000001,0.017595,8029.0
